"","season","round","round_number","venue","home_team","away_team","margin","home_goals","home_behinds","home_points","away_goals","away_behinds","away_points","distance_diff","venue_exp_last_3","venue_exp_last_5","round_type","match_id","round_id","date","start_season_id","home_elo","away_elo","outcome"
"1576",2008,"R12",12,"Docklands","Essendon","West Coast",22,16,17,113,13,13,91,2724334.01488462,19,22,"Regular","2008.12.Essendon.West Coast","2008.12",2008-06-13,FALSE,1329.32756818288,1430.96818853367,"win"
"1577",2008,"R13",13,"Gabba","Brisbane Lions","Adelaide",13,11,17,83,10,10,70,1592231.39847999,34,44,"Regular","2008.13.Brisbane Lions.Adelaide","2008.13",2008-06-21,FALSE,1552.88627103515,1546.87350693912,"win"
"1578",2008,"R13",13,"M.C.G.","Carlton","Essendon",-35,15,11,101,20,16,136,0,-2,-15,"Regular","2008.13.Carlton.Essendon","2008.13",2008-06-22,FALSE,1476.87361960572,1360.72740656672,"loss"
"1579",2008,"R13",13,"Docklands","St Kilda","Fremantle",8,10,5,65,8,9,57,2724334.01488462,31,38,"Regular","2008.13.St Kilda.Fremantle","2008.13",2008-06-20,FALSE,1452.64838307842,1470.85812713387,"win"
"1580",2008,"R13",13,"Subiaco","West Coast","Geelong",-135,5,17,47,28,14,182,2675673.45900473,38,46,"Regular","2008.13.West Coast.Geelong","2008.13",2008-06-21,FALSE,1399.56835014983,1669.50636002433,"loss"
"1581",2008,"R13",13,"M.C.G.","Hawthorn","North Melbourne",-27,10,16,76,15,13,103,0,13,16,"Regular","2008.13.Hawthorn.North Melbourne","2008.13",2008-06-21,FALSE,1592.59520595046,1451.08420269975,"loss"
"1582",2008,"R13",13,"Football Park","Port Adelaide","Richmond",-4,19,9,123,20,7,127,653816.807797503,35,45,"Regular","2008.13.Port Adelaide.Richmond","2008.13",2008-06-21,FALSE,1504.93024100904,1431.45382030901,"loss"
"1583",2008,"R13",13,"Manuka Oval","Melbourne","Sydney",-40,11,8,74,17,12,114,-220308.510159753,-2,-4,"Regular","2008.13.Melbourne.Sydney","2008.13",2008-06-22,FALSE,1307.11488410258,1609.209818716,"loss"
"1584",2008,"R13",13,"Docklands","Collingwood","Western Bulldogs",-10,13,11,89,15,9,99,0,-18,-33,"Regular","2008.13.Collingwood.Western Bulldogs","2008.13",2008-06-22,FALSE,1549.33045452466,1626.76785825847,"loss"
"1585",2008,"R14",14,"M.C.G.","Melbourne","Brisbane Lions",1,14,9,93,13,14,92,1362110.68375635,31,37,"Regular","2008.14.Melbourne.Brisbane Lions","2008.14",2008-06-29,FALSE,1304.69590008117,1564.75493210158,"win"
"1586",2008,"R14",14,"M.C.G.","Richmond","Carlton",-30,12,16,88,17,16,118,0,7,5,"Regular","2008.14.Richmond.Carlton","2008.14",2008-06-28,FALSE,1443.77592868516,1435.82238212987,"loss"
"1587",2008,"R14",14,"Stadium Australia","Sydney","Collingwood",-29,6,14,50,11,13,79,714175.896369736,7,9,"Regular","2008.14.Sydney.Collingwood","2008.14",2008-07-05,FALSE,1611.62880273742,1548.30426643361,"loss"
"1588",2008,"R14",14,"Subiaco","Fremantle","Essendon",-4,13,13,91,14,11,95,2724334.01488462,33,42,"Regular","2008.14.Fremantle.Essendon","2008.14",2008-06-29,FALSE,1460.8685576309,1401.77864404257,"loss"
"1589",2008,"R14",14,"Football Park","Adelaide","Geelong",-68,8,8,56,18,16,124,627389.937255449,36,45,"Regular","2008.14.Adelaide.Geelong","2008.14",2008-07-04,FALSE,1535.00484587268,1683.37483247026,"loss"
"1590",2008,"R14",14,"Marrara Oval","Western Bulldogs","Port Adelaide",54,20,15,135,11,15,81,-530375.144049434,2,2,"Regular","2008.14.Western Bulldogs.Port Adelaide","2008.14",2008-06-28,FALSE,1627.79404634952,1492.60813263289,"win"
"1591",2008,"R14",14,"Carrara","North Melbourne","St Kilda",-15,9,15,69,12,12,84,0,3,3,"Regular","2008.14.North Melbourne.St Kilda","2008.14",2008-06-28,FALSE,1490.06173042194,1462.63795258139,"loss"
"1592",2008,"R14",14,"M.C.G.","Hawthorn","West Coast",57,18,18,126,9,15,69,2724334.01488462,16,25,"Regular","2008.14.Hawthorn.West Coast","2008.14",2008-06-27,FALSE,1553.61767822828,1385.69987770391,"win"
"1593",2008,"R15",15,"M.C.G.","Collingwood","Adelaide",32,15,16,106,11,8,74,653816.807797503,38,46,"Regular","2008.15.Collingwood.Adelaide","2008.15",2008-07-12,FALSE,1580.31497687615,1513.70237374297,"win"
"1594",2008,"R15",15,"Docklands","Essendon","Brisbane Lions",37,24,11,155,18,10,118,1362110.68375635,16,19,"Regular","2008.15.Essendon.Brisbane Lions","2008.15",2008-07-12,FALSE,1412.50349891034,1538.38477094963,"win"
"1595",2008,"R15",15,"Kardinia Park","Geelong","Fremantle",74,18,10,118,6,8,44,2675673.45900473,22,29,"Regular","2008.15.Geelong.Fremantle","2008.15",2008-07-12,FALSE,1704.67730459997,1450.14370276312,"win"
"1596",2008,"R15",15,"Docklands","Western Bulldogs","Melbourne",31,14,11,95,9,10,64,0,21,26,"Regular","2008.15.Western Bulldogs.Melbourne","2008.15",2008-07-13,FALSE,1647.93294080825,1331.06606123312,"win"
"1597",2008,"R15",15,"Football Park","Port Adelaide","North Melbourne",-2,10,14,74,10,16,76,653816.807797503,33,44,"Regular","2008.15.Port Adelaide.North Melbourne","2008.15",2008-07-12,FALSE,1472.46923817416,1472.57669597294,"loss"
"1598",2008,"R15",15,"Subiaco","West Coast","Richmond",-77,11,9,75,24,8,152,2724334.01488462,36,45,"Regular","2008.15.West Coast.Richmond","2008.15",2008-07-13,FALSE,1368.02988665567,1417.4544446246,"loss"
"1599",2008,"R15",15,"M.C.G.","Carlton","St Kilda",-32,12,15,87,18,11,119,0,8,8,"Regular","2008.15.Carlton.St Kilda","2008.15",2008-07-11,FALSE,1462.14386619043,1480.12298703039,"loss"
"1600",2008,"R15",15,"M.C.G.","Hawthorn","Sydney",31,15,16,106,10,15,75,714175.896369736,14,19,"Regular","2008.15.Hawthorn.Sydney","2008.15",2008-07-13,FALSE,1571.28766927651,1579.61809229488,"win"
"1601",2008,"R16",16,"Football Park","Port Adelaide","Adelaide",12,13,14,92,11,14,80,0,-1,-12,"Regular","2008.16.Port Adelaide.Adelaide","2008.16",2008-07-20,FALSE,1470.48327471173,1494.71735461294,"win"
"1602",2008,"R16",16,"Docklands","North Melbourne","Collingwood",18,17,12,114,14,12,96,0,15,9,"Regular","2008.16.North Melbourne.Collingwood","2008.16",2008-07-18,FALSE,1474.56265943537,1599.29999600618,"win"
"1603",2008,"R16",16,"M.C.G.","Richmond","Essendon",4,16,12,108,15,14,104,0,5,-4,"Regular","2008.16.Richmond.Essendon","2008.16",2008-07-19,FALSE,1450.13539983609,1455.52374281424,"win"
"1604",2008,"R16",16,"Docklands","St Kilda","Hawthorn",30,18,11,119,13,11,89,0,18,23,"Regular","2008.16.St Kilda.Hawthorn","2008.16",2008-07-19,FALSE,1504.61638073891,1598.23965947072,"win"
"1605",2008,"R16",16,"Subiaco","Fremantle","Melbourne",46,16,18,114,10,8,68,2724334.01488462,31,40,"Regular","2008.16.Fremantle.Melbourne","2008.16",2008-07-20,FALSE,1437.06016243113,1333.95690492129,"win"
"1606",2008,"R16",16,"Docklands","Carlton","Sydney",-2,18,11,119,18,13,121,714175.896369736,17,19,"Regular","2008.16.Carlton.Sydney","2008.16",2008-07-20,FALSE,1437.65047248191,1552.66610210067,"loss"
"1607",2008,"R16",16,"Gabba","Brisbane Lions","West Coast",46,17,11,113,9,13,67,3603568.95674186,34,45,"Regular","2008.16.Brisbane Lions.West Coast","2008.16",2008-07-19,FALSE,1495.36452704573,1335.34893144418,"win"
"1608",2008,"R16",16,"Kardinia Park","Geelong","Western Bulldogs",61,19,17,131,10,10,70,64839.6837648896,23,30,"Regular","2008.16.Geelong.Western Bulldogs","2008.16",2008-07-19,FALSE,1717.76084493197,1645.04209712009,"win"
"1609",2008,"R17",17,"S.C.G.","Sydney","Adelaide",-24,6,17,53,11,11,77,1163454.78798523,25,32,"Regular","2008.17.Sydney.Adelaide","2008.17",2008-07-26,FALSE,1541.88618175357,1480.27931452937,"loss"
"1610",2008,"R17",17,"Docklands","Richmond","Brisbane Lions",3,18,9,117,16,18,114,1362110.68375635,8,8,"Regular","2008.17.Richmond.Brisbane Lions","2008.17",2008-07-26,FALSE,1454.74242579952,1510.85300736971,"win"
"1611",2008,"R17",17,"Docklands","Western Bulldogs","Carlton",-28,15,8,98,18,18,126,0,7,8,"Regular","2008.17.Western Bulldogs.Carlton","2008.17",2008-07-27,FALSE,1616.9114033766,1448.430392829,"loss"
"1612",2008,"R17",17,"M.C.G.","Essendon","Collingwood",48,19,14,128,11,14,80,0,-17,-32,"Regular","2008.17.Essendon.Collingwood","2008.17",2008-07-26,FALSE,1450.91671685081,1568.64991177218,"win"
"1613",2008,"R17",17,"Football Park","Port Adelaide","Fremantle",-28,15,11,101,20,9,129,2133506.548813,32,43,"Regular","2008.17.Port Adelaide.Fremantle","2008.17",2008-07-27,FALSE,1484.9213147953,1458.23671671621,"loss"
"1614",2008,"R17",17,"M.C.G.","Hawthorn","Geelong",-11,11,11,77,12,16,88,64839.6837648896,15,21,"Regular","2008.17.Hawthorn.Geelong","2008.17",2008-07-25,FALSE,1562.30845755153,1745.89153867545,"loss"
"1615",2008,"R17",17,"M.C.G.","Melbourne","North Melbourne",-28,10,10,70,14,14,98,0,23,28,"Regular","2008.17.Melbourne.North Melbourne","2008.17",2008-07-27,FALSE,1312.78035063621,1505.21274366937,"loss"
"1616",2008,"R17",17,"Subiaco","West Coast","St Kilda",17,15,13,103,12,14,86,2724334.01488462,35,44,"Regular","2008.17.West Coast.St Kilda","2008.17",2008-07-26,FALSE,1319.8604511202,1540.54758265811,"win"
"1617",2008,"R18",18,"Carrara","North Melbourne","Brisbane Lions",8,13,14,92,11,18,84,-1282753.18500536,1,1,"Regular","2008.18.North Melbourne.Brisbane Lions","2008.18",2008-08-02,FALSE,1509.25100257354,1501.45423347301,"win"
"1618",2008,"R18",18,"Football Park","Adelaide","Carlton",8,13,16,94,12,14,86,653816.807797503,36,45,"Regular","2008.18.Adelaide.Carlton","2008.18",2008-08-02,FALSE,1508.78063639259,1490.61234608712,"win"
"1619",2008,"R18",18,"M.C.G.","Collingwood","Hawthorn",-54,8,14,62,17,14,116,0,17,5,"Regular","2008.18.Collingwood.Hawthorn","2008.18",2008-08-01,FALSE,1522.24523608224,1570.94372807412,"loss"
"1620",2008,"R18",18,"M.C.G.","Essendon","Melbourne",16,19,10,124,17,6,108,0,-10,-26,"Regular","2008.18.Essendon.Melbourne","2008.18",2008-08-02,FALSE,1497.32139254075,1308.74209173204,"win"
"1621",2008,"R18",18,"Docklands","St Kilda","Port Adelaide",8,14,17,101,14,9,93,653816.807797503,27,35,"Regular","2008.18.St Kilda.Port Adelaide","2008.18",2008-08-03,FALSE,1502.03762568021,1457.68045245034,"win"
"1622",2008,"R18",18,"Docklands","Geelong","Richmond",63,20,14,134,10,11,71,-64839.6837648896,3,-4,"Regular","2008.18.Geelong.Richmond","2008.18",2008-08-02,FALSE,1737.25626815286,1464.14119969622,"win"
"1623",2008,"R18",18,"Manuka Oval","Western Bulldogs","Sydney",16,17,11,113,14,13,97,-220308.510159753,-3,-4,"Regular","2008.18.Western Bulldogs.Sydney","2008.18",2008-08-03,FALSE,1574.72945011848,1513.38485989034,"win"
"1624",2008,"R18",18,"Subiaco","Fremantle","West Coast",33,17,14,116,12,11,83,0,-4,-16,"Regular","2008.18.Fremantle.West Coast","2008.18",2008-08-03,FALSE,1485.47757906117,1358.3704080981,"win"
"1625",2008,"R19",19,"York Park","Hawthorn","Brisbane Lions",69,16,14,110,5,11,41,1184112.29688438,9,11,"Regular","2008.19.Hawthorn.Brisbane Lions","2008.19",2008-08-09,FALSE,1600.33566883459,1494.4567062281,"win"
"1626",2008,"R19",19,"Subiaco","West Coast","Essendon",10,17,11,113,16,7,103,2724334.01488462,37,46,"Regular","2008.19.West Coast.Essendon","2008.19",2008-08-10,FALSE,1345.27316532886,1492.71592876011,"win"
"1627",2008,"R19",19,"S.C.G.","Sydney","Fremantle",4,17,10,112,15,18,108,3294370.92846447,24,31,"Regular","2008.19.Sydney.Fremantle","2008.19",2008-08-09,FALSE,1505.17697081824,1498.57482183041,"win"
"1628",2008,"R19",19,"M.C.G.","Melbourne","Geelong",-116,5,11,41,24,13,157,64839.6837648896,25,33,"Regular","2008.19.Melbourne.Geelong","2008.19",2008-08-08,FALSE,1313.34755551268,1747.72147033017,"loss"
"1629",2008,"R19",19,"Docklands","Carlton","Port Adelaide",66,18,24,132,9,12,66,653816.807797503,17,16,"Regular","2008.19.Carlton.Port Adelaide","2008.19",2008-08-09,FALSE,1484.80713048926,1454.8646812012,"win"
"1630",2008,"R19",19,"Football Park","Adelaide","Richmond",63,16,12,108,6,9,45,653816.807797503,36,44,"Regular","2008.19.Adelaide.Richmond","2008.19",2008-08-10,FALSE,1514.58585199046,1453.67599751892,"win"
"1631",2008,"R19",19,"M.C.G.","Collingwood","St Kilda",14,14,13,97,12,11,83,0,27,32,"Regular","2008.19.Collingwood.St Kilda","2008.19",2008-08-09,FALSE,1492.85329532176,1504.85339692935,"win"
"1632",2008,"R19",19,"Docklands","North Melbourne","Western Bulldogs",20,21,10,136,18,8,116,0,-3,-17,"Regular","2008.19.North Melbourne.Western Bulldogs","2008.19",2008-08-10,FALSE,1516.24852981844,1582.93733919058,"win"
"1633",2008,"R20",20,"Docklands","Essendon","Adelaide",-56,10,13,73,19,15,129,653816.807797503,13,18,"Regular","2008.20.Essendon.Adelaide","2008.20",2008-08-16,FALSE,1466.89481400983,1544.357013247,"loss"
"1634",2008,"R20",20,"Football Park","Port Adelaide","Collingwood",-31,10,15,75,16,10,106,653816.807797503,35,46,"Regular","2008.20.Port Adelaide.Collingwood","2008.20",2008-08-15,FALSE,1421.14911899631,1507.68933073387,"loss"
"1635",2008,"R20",20,"Stadium Australia","Sydney","Geelong",-39,14,10,94,20,13,133,779015.474739716,9,13,"Regular","2008.20.Sydney.Geelong","2008.20",2008-08-16,FALSE,1508.40368158759,1753.54608751459,"loss"
"1636",2008,"R20",20,"M.C.G.","Richmond","Hawthorn",29,16,9,105,10,16,76,0,5,-8,"Regular","2008.20.Richmond.Hawthorn","2008.20",2008-08-17,FALSE,1423.90483626238,1626.04823463756,"win"
"1637",2008,"R20",20,"Docklands","Carlton","North Melbourne",-51,14,6,90,22,9,141,0,-4,-19,"Regular","2008.20.Carlton.North Melbourne","2008.20",2008-08-17,FALSE,1518.52269269414,1542.31812623937,"loss"
"1638",2008,"R20",20,"Subiaco","Fremantle","St Kilda",-43,9,15,69,17,10,112,2724334.01488462,31,40,"Regular","2008.20.Fremantle.St Kilda","2008.20",2008-08-17,FALSE,1495.34811106106,1490.01736151725,"loss"
"1639",2008,"R20",20,"M.C.G.","Melbourne","West Coast",34,11,13,79,5,15,45,2724334.01488462,26,37,"Regular","2008.20.Melbourne.West Coast","2008.20",2008-08-16,FALSE,1307.52293832826,1371.09428007915,"win"
"1640",2008,"R20",20,"Gabba","Brisbane Lions","Western Bulldogs",11,13,12,90,10,19,79,1362110.68375635,33,44,"Regular","2008.20.Brisbane Lions.Western Bulldogs","2008.20",2008-08-16,FALSE,1468.74414042513,1556.86774276965,"win"
"1641",2008,"R21",21,"Docklands","St Kilda","Adelaide",48,13,17,95,6,11,47,653816.807797503,22,30,"Regular","2008.21.St Kilda.Adelaide","2008.21",2008-08-24,FALSE,1522.28454073461,1570.99780336862,"win"
"1642",2008,"R21",21,"Gabba","Brisbane Lions","Carlton",-6,16,13,109,18,7,115,1362110.68375635,34,46,"Regular","2008.21.Brisbane Lions.Carlton","2008.21",2008-08-23,FALSE,1489.40848222059,1487.05208659334,"loss"
"1643",2008,"R21",21,"Docklands","Western Bulldogs","Essendon",46,23,13,151,15,15,105,0,6,-4,"Regular","2008.21.Western Bulldogs.Essendon","2008.21",2008-08-22,FALSE,1536.2034009742,1440.2540238882,"win"
"1644",2008,"R21",21,"M.C.G.","Richmond","Fremantle",7,15,15,105,15,8,98,2724334.01488462,22,27,"Regular","2008.21.Richmond.Fremantle","2008.21",2008-08-23,FALSE,1469.66405892393,1463.0809318437,"win"
"1645",2008,"R21",21,"Subiaco","West Coast","Hawthorn",-71,9,8,62,19,19,133,2724334.01488462,37,48,"Regular","2008.21.West Coast.Hawthorn","2008.21",2008-08-24,FALSE,1336.21317796332,1580.28901197601,"loss"
"1646",2008,"R21",21,"Football Park","Port Adelaide","Melbourne",78,18,21,129,7,9,51,653816.807797503,35,45,"Regular","2008.21.Port Adelaide.Melbourne","2008.21",2008-08-23,FALSE,1404.9182701308,1342.40404044409,"win"
"1647",2008,"R21",21,"Kardinia Park","Geelong","North Melbourne",33,17,13,115,13,4,82,64839.6837648896,21,27,"Regular","2008.21.Geelong.North Melbourne","2008.21",2008-08-24,FALSE,1759.26599823289,1573.78873234017,"win"
"1648",2008,"R21",21,"Docklands","Collingwood","Sydney",45,18,10,118,10,13,73,714175.896369736,6,11,"Regular","2008.21.Collingwood.Sydney","2008.21",2008-08-23,FALSE,1523.92017959937,1502.68377086929,"win"
"1649",2008,"R22",22,"S.C.G.","Sydney","Brisbane Lions",61,17,12,114,6,17,53,718637.78376952,26,33,"Regular","2008.22.Sydney.Brisbane Lions","2008.22",2008-08-30,FALSE,1472.75361971102,1483.18179496304,"win"
"1650",2008,"R22",22,"Subiaco","Fremantle","Collingwood",24,12,8,80,8,8,56,2724334.01488462,33,44,"Regular","2008.22.Fremantle.Collingwood","2008.22",2008-08-29,FALSE,1456.90934535625,1553.85033075765,"win"
"1651",2008,"R22",22,"Docklands","Carlton","Hawthorn",-78,12,9,81,24,15,159,0,8,4,"Regular","2008.22.Carlton.Hawthorn","2008.22",2008-08-30,FALSE,1493.27877385089,1593.81694678866,"loss"
"1652",2008,"R22",22,"M.C.G.","North Melbourne","Port Adelaide",-76,10,12,72,23,10,148,653816.807797503,6,4,"Regular","2008.22.North Melbourne.Port Adelaide","2008.22",2008-08-30,FALSE,1566.21008308814,1436.21050604473,"loss"
"1653",2008,"R22",22,"M.C.G.","Melbourne","Richmond",-80,6,5,41,18,13,121,0,5,-2,"Regular","2008.22.Melbourne.Richmond","2008.22",2008-08-31,FALSE,1311.11180453016,1475.83564541138,"loss"
"1654",2008,"R22",22,"Docklands","Essendon","St Kilda",-108,5,9,39,21,21,147,0,-9,-23,"Regular","2008.22.Essendon.St Kilda","2008.22",2008-08-31,FALSE,1418.3179224432,1561.20258331666,"loss"
"1655",2008,"R22",22,"Kardinia Park","Geelong","West Coast",99,24,20,164,10,5,65,2675673.45900473,21,28,"Regular","2008.22.Geelong.West Coast","2008.22",2008-08-30,FALSE,1766.84464748492,1322.68524315067,"win"
"1656",2008,"R22",22,"Football Park","Adelaide","Western Bulldogs",9,10,16,76,9,13,67,653816.807797503,35,44,"Regular","2008.22.Adelaide.Western Bulldogs","2008.22",2008-08-30,FALSE,1532.07976078658,1558.1395024192,"win"
"1657",2008,"EF",23,"Football Park","Adelaide","Collingwood",-31,14,10,94,19,11,125,653816.807797503,36,45,"Finals","2008.23.Adelaide.Collingwood","2008.23",2008-09-06,FALSE,1543.92552442316,1521.48848746161,"loss"
"1658",2008,"EF",23,"Stadium Australia","Sydney","North Melbourne",35,17,8,110,11,9,75,714175.896369736,10,14,"Finals","2008.23.Sydney.North Melbourne","2008.23",2008-09-06,FALSE,1510.33644947685,1513.655273646,"win"
"1659",2008,"QF",23,"M.C.G.","Geelong","St Kilda",58,17,17,119,8,13,61,-64839.6837648896,-5,-8,"Finals","2008.23.Geelong.St Kilda","2008.23",2008-09-07,FALSE,1772.03970817964,1585.26136695817,"win"
"1660",2008,"QF",23,"M.C.G.","Hawthorn","Western Bulldogs",51,18,19,127,11,10,76,0,10,15,"Finals","2008.23.Hawthorn.Western Bulldogs","2008.23",2008-09-05,FALSE,1620.96744983941,1546.29373878262,"win"
"1661",2008,"SF",24,"M.C.G.","St Kilda","Collingwood",34,17,4,106,9,18,72,0,-27,-49,"Finals","2008.24.St Kilda.Collingwood","2008.24",2008-09-13,FALSE,1569.08015164834,1550.06116035595,"win"
"1662",2008,"SF",24,"M.C.G.","Western Bulldogs","Sydney",37,16,10,106,9,15,69,714175.896369736,4,3,"Finals","2008.24.Western Bulldogs.Sydney","2008.24",2008-09-12,FALSE,1520.55500848077,1538.87475576597,"win"
"1663",2008,"PF",25,"M.C.G.","Hawthorn","St Kilda",54,18,10,118,9,10,64,0,10,15,"Finals","2008.25.Hawthorn.St Kilda","2008.25",2008-09-20,FALSE,1646.70618014126,1594.53547268011,"win"
"1664",2008,"PF",25,"M.C.G.","Geelong","Western Bulldogs",29,12,11,83,7,12,54,-64839.6837648896,-5,-8,"Finals","2008.25.Geelong.Western Bulldogs","2008.25",2008-09-19,FALSE,1788.22092348946,1551.792363068,"win"
"1665",2008,"GF",26,"M.C.G.","Geelong","Hawthorn",-26,11,23,89,18,7,115,-64839.6837648896,-15,-35,"Finals","2008.26.Geelong.Hawthorn","2008.26",2008-09-27,FALSE,1789.34712553639,1675.70667710078,"loss"
"1666",2009,"R1",1,"M.C.G.","Collingwood","Adelaide",-4,13,8,86,13,12,90,653816.807797503,39,48,"Regular","2009.1.Collingwood.Adelaide","2009.1",2009-03-28,TRUE,1524.60583932418,1515.35285152881,"loss"
"1667",2009,"R1",1,"M.C.G.","Richmond","Carlton",-83,9,13,67,23,12,150,0,9,4,"Regular","2009.1.Richmond.Carlton","2009.1",2009-03-26,TRUE,1496.89927252165,1467.82185726014,"loss"
"1668",2009,"R1",1,"Football Park","Port Adelaide","Essendon",41,15,17,107,9,12,66,653816.807797503,34,43,"Regular","2009.1.Port Adelaide.Essendon","2009.1",2009-03-29,TRUE,1489.8606972269,1404.56887276852,"win"
"1669",2009,"R1",1,"M.C.G.","Hawthorn","Geelong",-8,16,7,103,15,21,111,64839.6837648896,14,18,"Regular","2009.1.Hawthorn.Geelong","2009.1",2009-03-27,TRUE,1681.08564694464,1717.63985709141,"loss"
"1670",2009,"R1",1,"M.C.G.","Melbourne","North Melbourne",-34,10,7,67,15,11,101,0,21,25,"Regular","2009.1.Melbourne.North Melbourne","2009.1",2009-03-29,TRUE,1329.1258526207,1487.87767689322,"loss"
"1671",2009,"R1",1,"Docklands","St Kilda","Sydney",15,12,8,80,9,11,65,714175.896369736,29,36,"Regular","2009.1.St Kilda.Sydney","2009.1",2009-03-28,TRUE,1550.70971495212,1505.90967544414,"win"
"1672",2009,"R1",1,"Gabba","Brisbane Lions","West Coast",9,14,11,95,13,8,86,3603568.95674186,33,43,"Regular","2009.1.Brisbane Lions.West Coast","2009.1",2009-03-28,TRUE,1460.01024047486,1365.83851316393,"win"
"1673",2009,"R1",1,"Subiaco","Fremantle","Western Bulldogs",-63,13,16,94,25,7,157,2724334.01488462,33,42,"Regular","2009.1.Fremantle.Western Bulldogs","2009.1",2009-03-29,TRUE,1492.50767089314,1535.38206989091,"loss"
"1674",2009,"R2",2,"Docklands","Carlton","Brisbane Lions",19,18,11,119,15,10,100,1362110.68375635,17,18,"Regular","2009.2.Carlton.Brisbane Lions","2009.2",2009-04-04,FALSE,1506.92760635616,1462.34534375135,"win"
"1675",2009,"R2",2,"Docklands","Essendon","Fremantle",38,16,13,109,10,11,71,2724334.01488462,24,27,"Regular","2009.2.Essendon.Fremantle","2009.2",2009-04-05,FALSE,1414.22950011778,1462.67085821129,"win"
"1676",2009,"R2",2,"Stadium Australia","Sydney","Hawthorn",38,22,11,143,15,15,105,714175.896369736,12,15,"Regular","2009.2.Sydney.Hawthorn","2009.2",2009-04-04,FALSE,1497.17475875259,1637.25607392188,"win"
"1677",2009,"R2",2,"M.C.G.","Collingwood","Melbourne",53,17,15,117,10,4,64,0,8,-4,"Regular","2009.2.Collingwood.Melbourne","2009.2",2009-04-04,FALSE,1512.97257734214,1352.23719937462,"win"
"1678",2009,"R2",2,"M.C.G.","Western Bulldogs","North Melbourne",15,11,14,80,9,11,65,0,0,-3,"Regular","2009.2.Western Bulldogs.North Melbourne","2009.2",2009-04-05,FALSE,1563.82439553355,1498.71103168653,"win"
"1679",2009,"R2",2,"Subiaco","West Coast","Port Adelaide",50,19,11,125,10,15,75,2133506.548813,35,45,"Regular","2009.2.West Coast.Port Adelaide","2009.2",2009-04-05,FALSE,1380.48315640766,1508.16653289606,"win"
"1680",2009,"R2",2,"Kardinia Park","Geelong","Richmond",20,15,15,105,13,7,85,64839.6837648896,22,29,"Regular","2009.2.Geelong.Richmond","2009.2",2009-04-04,FALSE,1671.27012039629,1468.43584280641,"win"
"1681",2009,"R2",2,"Football Park","Adelaide","St Kilda",-32,10,9,69,15,11,101,653816.807797503,36,47,"Regular","2009.2.Adelaide.St Kilda","2009.2",2009-04-03,FALSE,1513.5368345773,1551.3692910884,"loss"
"1682",2009,"R3",3,"Subiaco","Fremantle","Adelaide",-24,11,14,80,15,14,104,2133506.548813,33,41,"Regular","2009.3.Fremantle.Adelaide","2009.3",2009-04-12,FALSE,1427.53837795582,1491.31385244843,"loss"
"1683",2009,"R3",3,"M.C.G.","Geelong","Collingwood",27,18,14,122,13,17,95,-64839.6837648896,-31,-51,"Regular","2009.3.Geelong.Collingwood","2009.3",2009-04-09,FALSE,1668.737816999,1530.40432698697,"win"
"1684",2009,"R3",3,"M.C.G.","Carlton","Essendon",-4,16,16,112,17,14,116,0,1,-10,"Regular","2009.3.Carlton.Essendon","2009.3",2009-04-11,FALSE,1519.51208461517,1449.36198037324,"loss"
"1685",2009,"R3",3,"Docklands","North Melbourne","Hawthorn",-54,10,9,69,19,9,123,0,9,11,"Regular","2009.3.North Melbourne.Hawthorn","2009.3",2009-04-12,FALSE,1491.78663857211,1592.35786812333,"loss"
"1686",2009,"R3",3,"Football Park","Port Adelaide","Melbourne",57,22,15,147,14,6,90,653816.807797503,34,43,"Regular","2009.3.Port Adelaide.Melbourne","2009.3",2009-04-12,FALSE,1460.16298449572,1334.80544972979,"win"
"1687",2009,"R3",3,"Docklands","Western Bulldogs","Richmond",47,16,14,110,8,15,63,0,20,14,"Regular","2009.3.Western Bulldogs.Richmond","2009.3",2009-04-13,FALSE,1570.74878864797,1470.9681462037,"win"
"1688",2009,"R3",3,"Gabba","Brisbane Lions","Sydney",33,15,10,100,9,13,67,718637.78376952,32,42,"Regular","2009.3.Brisbane Lions.Sydney","2009.3",2009-04-11,FALSE,1449.76086549234,1542.07296455115,"win"
"1689",2009,"R3",3,"Docklands","St Kilda","West Coast",97,25,11,161,9,10,64,2724334.01488462,29,36,"Regular","2009.3.St Kilda.West Coast","2009.3",2009-04-11,FALSE,1573.59227321727,1428.486704808,"win"
"1690",2009,"R4",4,"S.C.G.","Sydney","Carlton",17,12,12,84,9,13,67,714175.896369736,22,32,"Regular","2009.4.Sydney.Carlton","2009.4",2009-04-18,FALSE,1504.57707899777,1507.55702407179,"win"
"1691",2009,"R4",4,"Gabba","Brisbane Lions","Collingwood",-17,10,13,73,13,12,90,1362110.68375635,33,43,"Regular","2009.4.Brisbane Lions.Collingwood","2009.4",2009-04-17,FALSE,1487.25675104572,1522.00875192819,"loss"
"1692",2009,"R4",4,"Docklands","North Melbourne","Essendon",12,10,9,69,7,15,57,0,-4,-10,"Regular","2009.4.North Melbourne.Essendon","2009.4",2009-04-19,FALSE,1468.09028353601,1461.31704091662,"win"
"1693",2009,"R4",4,"Docklands","St Kilda","Fremantle",83,17,9,111,4,4,28,2724334.01488462,32,39,"Regular","2009.4.St Kilda.Fremantle","2009.4",2009-04-18,FALSE,1597.17300189819,1413.31744824858,"win"
